id,ZCTA5CE10,AFFGEOID10,GEOID10,ALAND10,AWATER10,geometry
158,11211,8600000US11211,11211,5988802,163645,"POLYGON ((-73.97588 40.701927, -73.97456799999999 40.701601, -73.97540599999999 40.699557, -73.974328 40.701191, -73.97241099999999 40.700184, -73.973185 40.701662, -73.97081899999999 40.700118, -73.973339 40.702435, -73.972371 40.703391, -73.968833 40.701675, -73.972392 40.703961, -73.971115 40.703836, -73.974656 40.706074, -73.97255 40.706176, -73.97481999999999 40.707883, -73.974431 40.708169, -73.971114 40.70586, -73.97104899999999 40.706936, -73.97305999999999 40.709179, -73.97031799999999 40.707332, -73.969613 40.707634, -73.96994099999999 40.70931, -73.96905 40.712482, -73.967578 40.716496, -73.96264499999999 40.722747, -73.96154299999999 40.723876, -73.96161099999999 40.724951, -73.957717 40.724298, -73.957572 40.725097, -73.955679 40.723943, -73.954776 40.72246, -73.95603799999999 40.721397, -73.95475399999999 40.72060099999999, -73.951646 40.723486, -73.95064599999999 40.721705, -73.950065 40.7183, -73.940589 40.719206, -73.94037999999999 40.718088, -73.937315 40.718934, -73.935287 40.718521, -73.936504 40.721247, -73.935041 40.721669, -73.93558899999999 40.722991, -73.92780599999999 40.72505, -73.929058 40.727688, -73.927801 40.726494, -73.92417999999999 40.72002, -73.92271099999999 40.716478, -73.93480199999999 40.713373, -73.93831999999999 40.71252399999999, -73.937681 40.711182, -73.940314 40.710522, -73.940423 40.711218, -73.943788 40.710901, -73.951116 40.710957, -73.950237 40.705473, -73.954442 40.703747, -73.953812 40.703181, -73.95745699999999 40.700822, -73.95702 40.698974, -73.961051 40.698326, -73.962839 40.698039, -73.965774 40.697636, -73.973309 40.697943, -73.97359299999999 40.70043, -73.97555 40.699208, -73.97588 40.701927))"
159,10303,8600000US10303,10303,8141998,73294,"POLYGON ((-74.197 40.632282, -74.196027 40.631563, -74.19251799999999 40.633364, -74.1964546854975 40.6353862362867, -74.1918025434625 40.6398274090899, -74.18940000000001 40.642121, -74.18911662855849 40.6422256218809, -74.1868204209173 40.6430733910176, -74.1824082385683 40.644702386564, -74.18019099999999 40.645521, -74.17869040775891 40.6454197481161, -74.17887399999999 40.643093, -74.17802399999999 40.642806, -74.17672399999999 40.643773, -74.175763 40.643543, -74.17545199999999 40.645116, -74.17398937426769 40.6450376609468, -74.170187 40.642201, -74.1544994311523 40.6391799537161, -74.15433 40.637447, -74.152732 40.638838, -74.149969 40.637572, -74.14886121344669 40.6393017310039, -74.14309617317591 40.639884617773, -74.14518199999999 40.634462, -74.145668 40.63147, -74.14356699999999 40.631878, -74.14570000000001 40.630927, -74.14546299999999 40.627887, -74.14614499999999 40.62493, -74.14876799999999 40.625104, -74.149614 40.622793, -74.15154099999999 40.621202, -74.164068 40.621921, -74.164704 40.619632, -74.167986 40.620971, -74.16872499999999 40.621209, -74.174232 40.619546, -74.176157 40.617796, -74.178894 40.613568, -74.18030999999999 40.612185, -74.17846999999999 40.615575, -74.176653 40.620752, -74.176328 40.623776, -74.17766999999999 40.625066, -74.18377699999999 40.628312, -74.184815 40.627508, -74.185423 40.628664, -74.18820599999999 40.629021, -74.189418 40.630652, -74.19046299999999 40.628873, -74.192251 40.62880699999999, -74.19282799999999 40.630948, -74.194969 40.63095999999999, -74.196699 40.631877, -74.197 40.632282))"
160,11222,8600000US11222,11222,3974683,194195,"POLYGON ((-73.96247799999999 40.736802, -73.95706 40.73916699999999, -73.953907 40.739421, -73.95254 40.739228, -73.947064 40.737516, -73.94216299999999 40.735678, -73.94031799999999 40.73319499999999, -73.93966 40.731487, -73.93752499999999 40.72981499999999, -73.93442499999999 40.728818, -73.929058 40.727688, -73.92780599999999 40.72505, -73.93558899999999 40.722991, -73.935041 40.721669, -73.936504 40.721247, -73.935287 40.718521, -73.937315 40.718934, -73.94037999999999 40.718088, -73.940589 40.719206, -73.950065 40.7183, -73.95064599999999 40.721705, -73.951646 40.723486, -73.95475399999999 40.72060099999999, -73.95603799999999 40.721397, -73.954776 40.72246, -73.955679 40.723943, -73.957572 40.725097, -73.957717 40.724298, -73.96161099999999 40.724951, -73.96108 40.729148, -73.96222899999999 40.73264899999999, -73.96247799999999 40.736802))"
161,11378,8600000US11378,11378,6674050,122157,"POLYGON ((-73.93742 40.733762, -73.931614 40.736826, -73.92583399999999 40.735706, -73.922248 40.734415, -73.919298 40.73215099999999, -73.911731 40.729964, -73.908473 40.729828, -73.90568399999999 40.72855, -73.905181 40.728957, -73.900711 40.734359, -73.897864 40.734291, -73.897892 40.733604, -73.89595899999999 40.733532, -73.89213099999999 40.733681, -73.89175 40.734485, -73.888566 40.734592, -73.88806 40.730087, -73.887198 40.728184, -73.88720499999999 40.727869, -73.88705899999999 40.724035, -73.886122 40.721799, -73.89768699999999 40.71629799999999, -73.90062499999999 40.71531299999999, -73.90285399999999 40.713793, -73.908011 40.713013, -73.908811 40.7139, -73.908903 40.71306, -73.913038 40.713332, -73.92403999999999 40.714008, -73.92432699999999 40.715568, -73.92271099999999 40.716478, -73.92417999999999 40.72002, -73.927801 40.726494, -73.929058 40.727688, -73.929103 40.728198, -73.93163899999999 40.729223, -73.93742 40.733762))"
162,11385,8600000US11385,11385,9365111,82983,"POLYGON ((-73.92403999999999 40.714008, -73.913038 40.713332, -73.908903 40.71306, -73.908811 40.7139, -73.908011 40.713013, -73.90285399999999 40.713793, -73.89020099999999 40.708247, -73.885532 40.706446, -73.88096899999999 40.706371, -73.87491799999999 40.706816, -73.870165 40.709208, -73.86501 40.710777, -73.86207899999999 40.712201, -73.859759 40.711845, -73.85977699999999 40.711634, -73.859622 40.710347, -73.85802799999999 40.710504, -73.85754799999999 40.710761, -73.858187 40.7116, -73.857298 40.711465, -73.85593999999999 40.706395, -73.85474599999999 40.706767, -73.854641 40.70529, -73.85215099999999 40.702251, -73.855293 40.702596, -73.857028 40.70117, -73.85857899999999 40.701238, -73.85814999999999 40.702898, -73.863254 40.703392, -73.86915599999999 40.702893, -73.869314 40.699355, -73.870802 40.697877, -73.868917 40.69515, -73.874021 40.694191, -73.87945599999999 40.69123099999999, -73.88377699999999 40.687863, -73.884517 40.686691, -73.889607 40.684214, -73.892523 40.683424, -73.8942 40.685309, -73.896518 40.682397, -73.901162 40.687878, -73.900425 40.688184, -73.902073 40.691999, -73.9058 40.694128, -73.90425999999999 40.6957, -73.91180799999999 40.699938, -73.910679 40.701046, -73.912904 40.702362, -73.911807 40.703435, -73.921892 40.709396, -73.920745 40.71053, -73.92403999999999 40.714008))"
163,10005,8600000US10005,10005,188254,0,"POLYGON ((-74.012508 40.706767, -74.01124799999999 40.708304, -74.010201 40.707694, -74.009829 40.708117, -74.010846 40.708797, -74.010542 40.709154, -74.00912599999999 40.709294, -74.008645 40.70733999999999, -74.005194 40.704945, -74.00456 40.705105, -74.00785499999999 40.703108, -74.009029 40.70531, -74.011472 40.705033, -74.012508 40.706767))"
164,11692,8600000US11692,11692,2596628,226794,"POLYGON ((-73.80533 40.59052, -73.80314299999999 40.590658, -73.802438 40.59264, -73.80324299999999 40.59408699999999, -73.80511199999999 40.597151, -73.80284999999999 40.598916, -73.796768 40.599384, -73.79365199999999 40.602623, -73.789058 40.605621, -73.78663899999999 40.60325599999999, -73.78788999999999 40.601041, -73.789541 40.599944, -73.791101 40.596806, -73.790651 40.594783, -73.78917899999999 40.595197, -73.789148 40.597509, -73.784796 40.597704, -73.78361199999999 40.595145, -73.78337499999999 40.59272199999999, -73.785062 40.59220000000001, -73.781632 40.592224, -73.781425 40.590771, -73.77950299999999 40.591095, -73.77947999999999 40.59263199999999, -73.774452 40.592942, -73.770231 40.593975, -73.7696436778067 40.5907955566824, -73.774928 40.590759, -73.8014345864318 40.585658064731, -73.80401599999999 40.586495, -73.805144 40.588215, -73.80533 40.59052))"
165,11420,8600000US11420,11420,5380501,0,"POLYGON ((-73.83589599999999 40.675754, -73.832078 40.675261, -73.83094 40.67812, -73.831746 40.679537, -73.813592 40.68471, -73.80801699999999 40.68706, -73.805891 40.682897, -73.80139299999999 40.673117, -73.80166 40.666756, -73.810322 40.66708, -73.811306 40.664125, -73.812067 40.663031, -73.81333699999999 40.662806, -73.823008 40.663836, -73.826832 40.663709, -73.83270499999999 40.665406, -73.83331199999999 40.666759, -73.83698099999999 40.674678, -73.83589599999999 40.675754))"
166,11201,8600000US11201,11201,3644690,39281,"POLYGON ((-74.0086810145427 40.6864108990377, -74.007379 40.687255, -74.004593 40.688215, -74.00381999999999 40.68893, -74.002993 40.690427, -74.001963 40.690136, -74.000699 40.690612, -74.001969 40.691843, -74.001744 40.692407, -74.001277 40.693298, -74.00061737911429 40.6951221683874, -74.00024999999999 40.695003, -73.998763 40.69711, -73.9975 40.699653, -73.99669799999999 40.700877, -73.995138 40.70298, -73.99449799999999 40.704318, -73.992722 40.705544, -73.98686599999999 40.705161, -73.97923299999999 40.705769, -73.98022399999999 40.703063, -73.98054399999999 40.698246, -73.98013899999999 40.694683, -73.973855 40.693287, -73.97312599999999 40.689622, -73.980429 40.689901, -73.98200899999999 40.689322, -73.98440000000001 40.68756399999999, -73.98656799999999 40.688408, -73.989992 40.683319, -73.99457799999999 40.6851, -73.99440799999999 40.685453, -74.001389 40.687751, -74.002364 40.685737, -74.004504 40.686301, -74.008135 40.685615, -74.0086810145427 40.6864108990377))"
167,11234,8600000US11234,11234,19191723,2139260,"POLYGON ((-73.944827 40.616046, -73.93999099999999 40.621164, -73.94026599999999 40.622623, -73.93561099999999 40.623571, -73.936905 40.625233, -73.934319 40.624894, -73.933449 40.625704, -73.933646 40.627811, -73.93461599999999 40.62775, -73.934867 40.630091, -73.93389499999999 40.630151, -73.934146 40.632492, -73.93511599999999 40.63242899999999, -73.93439499999999 40.634827, -73.93223499999999 40.634963, -73.93158 40.635391, -73.92608199999999 40.638163, -73.923327 40.6399, -73.922207 40.641065, -73.9216 40.640476, -73.919583 40.641398, -73.918852 40.634483, -73.920412 40.633474, -73.918604 40.632096, -73.916922 40.631669, -73.906514 40.627131, -73.89826099999999 40.622989, -73.90016299999999 40.621677, -73.89701699999999 40.621568, -73.89664499999999 40.621109, -73.88733499999999 40.609566, -73.888751 40.608911, -73.89153 40.609288, -73.898551 40.605325, -73.898741 40.60389199999999, -73.88493199999999 40.604702, -73.87855499999999 40.589884, -73.87853699999999 40.587188, -73.876695 40.584919, -73.879711 40.580131, -73.881736 40.579154, -73.887046 40.578075, -73.891148 40.577844, -73.89570000000001 40.576643, -73.896885 40.579636, -73.89636999999999 40.582242, -73.89694999999999 40.583587, -73.908739 40.581602, -73.911838 40.58176, -73.916501 40.581727, -73.92294199999999 40.583395, -73.92965099999999 40.58344, -73.931842 40.583076, -73.93009599999999 40.584502, -73.931369 40.586071, -73.92594799999999 40.585007, -73.919944 40.584646, -73.91766299999999 40.585605, -73.917991 40.586534, -73.929569 40.59682, -73.92813099999999 40.597778, -73.93355099999999 40.602687, -73.929868 40.605071, -73.93351299999999 40.608343, -73.93423199999999 40.607898, -73.93604599999999 40.60951499999999, -73.93753699999999 40.608557, -73.939347 40.610187, -73.94297899999999 40.613449, -73.943748 40.612948, -73.94430799999999 40.613411, -73.944827 40.616046))"
168,11432,8600000US11432,11432,5566865,0,"POLYGON ((-73.808605 40.718415, -73.80904 40.719912, -73.793335 40.72528399999999, -73.78945899999999 40.726493, -73.788309 40.725956, -73.785749 40.726795, -73.78360099999999 40.728413, -73.783169 40.727644, -73.780799 40.728425, -73.779853 40.726403, -73.779066 40.724964, -73.778038 40.723284, -73.777385 40.722442, -73.77551099999999 40.719094, -73.775836 40.717666, -73.77357099999999 40.71512, -73.782625 40.712938, -73.780309 40.709001, -73.78035899999999 40.708464, -73.78957 40.707222, -73.79284799999999 40.704424, -73.794895 40.705461, -73.793792 40.704032, -73.79608999999999 40.703294, -73.79841499999999 40.702741, -73.79915 40.703753, -73.802409 40.701852, -73.804129 40.70146, -73.80564799999999 40.704672, -73.806949 40.707367, -73.809834 40.712812, -73.810221 40.71570699999999, -73.80777399999999 40.715716, -73.808235 40.71723799999999, -73.811835 40.717873, -73.808605 40.718415))"
169,10004,8600000US10004,10004,1394739,10096,"MULTIPOLYGON (((-73.998137 40.701525, -73.996173 40.703364, -73.995138 40.70298, -73.99669799999999 40.700877, -73.998137 40.701525)), ((-74.00020638065601 40.6992102540544, -74.0000444533093 40.6994652660133, -73.99949599999999 40.700329, -73.9975 40.699653, -73.998763 40.69711, -74.00103899999999 40.697899, -74.00020638065601 40.6992102540544)), ((-74.00339222835049 40.6940303463879, -74.001277 40.693298, -74.001744 40.692407, -74.003890244213 40.6931839899192, -74.00339222835049 40.6940303463879)), ((-74.00432045419289 40.6924528666221, -74.001969 40.691843, -74.000699 40.690612, -74.0047441964313 40.6917327349725, -74.00432045419289 40.6924528666221)), ((-74.0060272619275 40.6895522205263, -74.0051678707884 40.6910127186843, -74.002993 40.690427, -74.00381999999999 40.68893, -74.004593 40.688215, -74.00651210583079 40.6887282492338, -74.0060272619275 40.6895522205263)), ((-74.01757499999999 40.70684, -74.015956 40.70668, -74.013254 40.70587099999999, -74.012508 40.706767, -74.011472 40.705033, -74.009029 40.70531, -74.00785499999999 40.703108, -74.0067847421372 40.701975625768, -74.00880477004429 40.7007361735485, -74.009535 40.701778, -74.01071399999999 40.701494, -74.011174 40.701155, -74.01099630835149 40.7003680798422, -74.0125410695747 40.7001925757268, -74.013796 40.70005, -74.0168 40.701794, -74.0186545229347 40.7053254851628, -74.01757499999999 40.70684)), ((-74.027106 40.685092, -74.025442 40.687976, -74.01950000000001 40.693382, -74.01545999999999 40.693382, -74.0149598341926 40.6929757655717, -74.01213199999999 40.690679, -74.01308299999999 40.687795, -74.01617299999999 40.687075, -74.019976 40.685813, -74.025442 40.684191, -74.02602912632729 40.6845089091472, -74.027106 40.685092)), ((-74.04692 40.691139, -74.04086 40.700117, -74.040018 40.700678, -74.039401 40.700454, -74.037998 40.698995, -74.043441 40.68968, -74.044451 40.688445, -74.046359 40.689175, -74.047313 40.690466, -74.04692 40.691139)))"
170,10022,8600000US10022,10022,1107170,0,"POLYGON ((-73.97720099999999 40.758538, -73.976744 40.759165, -73.97628899999999 40.759787, -73.975831 40.760418, -73.97346499999999 40.763659, -73.971869 40.762964, -73.971411 40.763588, -73.973015 40.76427899999999, -73.97255299999999 40.764898, -73.96388399999999 40.761233, -73.96244 40.761443, -73.95926299999999 40.759284, -73.959722 40.758663, -73.958811 40.758256, -73.960849 40.75573199999999, -73.964715 40.751717, -73.966157 40.753878, -73.97236199999999 40.756498, -73.97282 40.75587, -73.97443899999999 40.756556, -73.977655 40.757912, -73.97720099999999 40.758538), (-73.973524 40.757808, -73.971907 40.75712499999999, -73.971451 40.757749, -73.97099299999999 40.758373, -73.972613 40.759059, -73.973068 40.758432, -73.973524 40.757808))"
171,10465,8600000US10465,10465,8798573,2711,"POLYGON ((-73.842812 40.828637, -73.842308 40.828799, -73.84227899999999 40.831267, -73.839332 40.833554, -73.83932299999999 40.835768, -73.83960399999999 40.838275, -73.839364 40.840878, -73.83832099999999 40.840649, -73.838441 40.835134, -73.83638999999999 40.835837, -73.83531099999999 40.833886, -73.83224 40.83527, -73.829233 40.834449, -73.828356 40.833284, -73.83117399999999 40.8311, -73.826013 40.834021, -73.82584 40.837059, -73.826241 40.842994, -73.82518 40.8427, -73.824957 40.846105, -73.82048399999999 40.848501, -73.815674 40.848855, -73.814407 40.84440499999999, -73.81346893335861 40.8439696706125, -73.8135167802013 40.84376872772179, -73.8185 40.844147, -73.815675 40.842421, -73.81463653580009 40.83906607830389, -73.815574 40.83512899999999, -73.81524409629419 40.83150452947569, -73.81520499999999 40.831075, -73.81312326035459 40.8274890841813, -73.81385499999999 40.826857, -73.814167 40.825897, -73.81380399999999 40.825468, -73.813738 40.824077, -73.813219 40.823878, -73.812522 40.824487, -73.811764 40.824441, -73.808469 40.825861, -73.80776083661929 40.8256291336027, -73.804518 40.818546, -73.800479 40.818061, -73.7976000617692 40.81580688376209, -73.797332 40.815597, -73.802618 40.81230499999999, -73.80458899999999 40.815189, -73.80705399999999 40.816308, -73.805486 40.81484, -73.80481499999999 40.812054, -73.80244499999999 40.81011, -73.80079224945879 40.8100607283042, -73.80071599999999 40.809967, -73.79723956685969 40.8091166862044, -73.79119 40.807637, -73.7909151941449 40.8072807960966, -73.79087124917369 40.8072238345364, -73.79021 40.805037, -73.79086099999999 40.804334, -73.793437 40.804303, -73.795799 40.806188, -73.797844 40.806559, -73.80145899999999 40.808931, -73.803803 40.808515, -73.810012 40.813105, -73.816861 40.813688, -73.82046699999999 40.813174, -73.826345 40.811196, -73.82956799999999 40.811069, -73.831897 40.808863, -73.83143 40.80683, -73.831833 40.804939, -73.83449899999999 40.805015, -73.83798399999999 40.806226, -73.84042599999999 40.811873, -73.83998 40.816391, -73.84022499999999 40.817221, -73.83873 40.819558, -73.83864799999999 40.821971, -73.84267 40.82804, -73.842812 40.828637))"
172,11231,8600000US11231,11231,3681946,66967,"POLYGON ((-74.01838499999999 40.677929, -74.0194315835348 40.67944126441829, -74.01514529702558 40.6822200802061, -74.0086810145427 40.6864108990377, -74.008135 40.685615, -74.004504 40.686301, -74.002364 40.685737, -74.001389 40.687751, -73.99440799999999 40.685453, -73.99457799999999 40.6851, -73.989992 40.683319, -73.99042399999999 40.682694, -73.988699 40.681217, -73.98808 40.680172, -73.98855999999999 40.679559, -73.990802 40.675783, -73.99527499999999 40.675778, -73.99861899999999 40.67183, -73.999021 40.671429, -74.000175 40.668601, -74.002217 40.668582, -74.002787 40.667407, -74.00588499999999 40.667985, -74.00543999999999 40.670922, -74.006843 40.668557, -74.00981 40.668511, -74.01166499999999 40.665049, -74.01531899999999 40.664651, -74.017258 40.665094, -74.017819 40.66572, -74.018688 40.670799, -74.01914699999999 40.671605, -74.017545 40.671038, -74.016029 40.664862, -74.01589199999999 40.665398, -74.012287 40.665729, -74.010373 40.668629, -74.011855 40.670727, -74.014301 40.671364, -74.013367 40.673579, -74.015119 40.672148, -74.016308 40.673036, -74.018869 40.672239, -74.01727 40.673568, -74.018427 40.674513, -74.01819399999999 40.676603, -74.01984899999999 40.676498, -74.01838499999999 40.677929))"
173,11367,8600000US11367,11367,6100383,556542,"POLYGON ((-73.84524999999999 40.74016599999999, -73.841925 40.741764, -73.835925 40.74350099999999, -73.827083 40.742642, -73.82498 40.743106, -73.821201 40.740921, -73.81653 40.739601, -73.815128 40.739922, -73.815057 40.738987, -73.813222 40.73876, -73.80941399999999 40.738603, -73.81048199999999 40.736992, -73.81239099999999 40.737067, -73.812573 40.734536, -73.810687 40.73368199999999, -73.812279 40.73222, -73.810886 40.727172, -73.809342 40.720957, -73.809786 40.719722, -73.80904 40.719912, -73.808605 40.718415, -73.811835 40.717873, -73.812118 40.719062, -73.819305 40.717136, -73.820054 40.71681, -73.82556699999999 40.716151, -73.829684 40.716945, -73.83161199999999 40.717831, -73.83583899999999 40.722534, -73.837768 40.726697, -73.839607 40.729133, -73.842748 40.732113, -73.844568 40.735133, -73.84524999999999 40.74016599999999))"
174,10027,8600000US10027,10027,2250649,1032,"POLYGON ((-73.96442399999999 40.810755, -73.963477 40.810373, -73.963058 40.810947, -73.96401899999999 40.811331, -73.961398 40.815146, -73.961276 40.816607, -73.96068699999999 40.817511, -73.96206699999999 40.818099, -73.96298 40.818512, -73.96000699999999 40.820422, -73.95227299999999 40.817221, -73.94973399999999 40.817922, -73.947552 40.820301, -73.948083 40.822108, -73.946078 40.821264, -73.948677 40.815692, -73.944485 40.813131, -73.94250599999999 40.812791, -73.94180299999999 40.812815, -73.943398 40.81063, -73.940404 40.808958, -73.941771 40.807089, -73.94430199999999 40.806391, -73.94613099999999 40.803877, -73.944667 40.80313, -73.95350000000001 40.806981, -73.956806 40.80754599999999, -73.954966 40.810064, -73.957808 40.811264, -73.95709099999999 40.81008, -73.95982599999999 40.805435, -73.962008 40.805509, -73.964848 40.806707, -73.963903 40.808004, -73.9659 40.808806, -73.96442399999999 40.810755))"
175,11236,8600000US11236,11236,9321435,89767,"POLYGON ((-73.921609 40.641687, -73.91972899999999 40.642725, -73.92067399999999 40.642672, -73.921627 40.642806, -73.921741 40.643382, -73.92087099999999 40.643998, -73.919951 40.644707, -73.920581 40.650707, -73.92177599999999 40.654424, -73.92100499999999 40.654918, -73.917576 40.654314, -73.90972599999999 40.65431299999999, -73.907856 40.654589, -73.903173 40.655301, -73.899041 40.657372, -73.898003 40.653801, -73.89761 40.653454, -73.89725899999999 40.653604, -73.895566 40.653077, -73.893388 40.650935, -73.89136599999999 40.652365, -73.889994 40.651138, -73.89125199999999 40.650026, -73.88958699999999 40.648111, -73.88073899999999 40.639613, -73.879541 40.638862, -73.87881399999999 40.637942, -73.8763 40.635192, -73.87635 40.633474, -73.878038 40.634486, -73.883371 40.62938, -73.887269 40.626157, -73.889206 40.625584, -73.88969 40.622833, -73.89148999999999 40.621851, -73.89826099999999 40.622989, -73.906514 40.627131, -73.916922 40.631669, -73.918604 40.632096, -73.920412 40.633474, -73.918852 40.634483, -73.919583 40.641398, -73.9216 40.640476, -73.922207 40.641065, -73.921609 40.641687))"
176,11215,8600000US11215,11215,5633118,58928,"POLYGON ((-74.002144 40.652956, -73.99283799999999 40.661909, -73.99167299999999 40.663028, -73.995795 40.665516, -73.994845 40.666805, -73.998457 40.671568, -73.99861899999999 40.67183, -73.99527499999999 40.675778, -73.990802 40.675783, -73.98855999999999 40.679559, -73.98785699999999 40.680033, -73.98261099999999 40.678051, -73.97085899999999 40.67273, -73.970409 40.672617, -73.97181599999999 40.67063, -73.979654 40.661241, -73.980171 40.661155, -73.975157 40.65872299999999, -73.976749 40.655514, -73.97977 40.657229, -73.981796 40.655246, -73.98029099999999 40.64729699999999, -73.98180499999999 40.647128, -73.989059 40.644119, -73.993985 40.647101, -73.99827599999999 40.649734, -73.997818 40.650282, -74.002144 40.652956))"
